""," Date "," Package "," Title "
"9070","2013-07-22","wordmatch","Matches words in one file with words in another file"
"9071","2013-07-21","mondate","Keep track of dates in terms of months"
"9072","2013-07-21","suRtex","LaTeX descriptive statistic reporting for survey data"
"9073","2013-07-19","BsMD","Bayes Screening and Model Discrimination"
"9074","2013-07-18","bride","Brier score decomposition of probabilistic forecasts for binary
events"
"9075","2013-07-17","maRketSim","Market simulator for R"
"9076","2013-07-16","LogrankA","Logrank Test for Aggregated Survival Data"
"9077","2013-07-16","QSARdata","Quantitative Structure Activity Relationship (QSAR) Data Sets"
"9078","2013-07-15","rexpokit","R wrappers for EXPOKIT; other matrix functions"
"9079","2013-07-15","straweib","Stratified Weibull Regression Model"
"9080","2013-07-14","gpk","100 Data Sets for Statistics Education"
"9081","2013-07-14","oblique.tree","Oblique Trees for Classification Data"
"9082","2013-07-13","phyloclim","Integrating Phylogenetics and Climatic Niche Modeling"
"9083","2013-07-12","desire","Desirability functions in R"
"9084","2013-07-12","icaOcularCorrection","Independent Components Analysis (ICA) based artifact correction"
"9085","2013-07-12","LS2W","Locally stationary two-dimensional wavelet process estimation
scheme"
"9086","2013-07-12","PROFANCY","The package can prioritize candidate disease metabolites based
on global functional relationships between metabolites in the
context of metabolic pathways"
"9087","2013-07-11","DistatisR","DiSTATIS Three Way Metric Multidimensional Scaling"
"9088","2013-07-11","optBiomarker","Estimation of optimal number of biomarkers for two-group
microarray based classifications at a given error tolerance
level for various classification rules"
"9089","2013-07-11","switchnpreg","Switching nonparametric regression models for a single curve and
functional data"
"9090","2013-07-10","MDM","Multinomial Diversity Model"
"9091","2013-07-09","portfolioSim","Framework for simulating equity portfolio strategies"
"9092","2013-07-09","VDA","VDA"
"9093","2013-07-06","sGPCA","Sparse Generalized Principal Component Analysis"
"9094","2013-07-06","smoothie","Two-dimensional Field Smoothing"
"9095","2013-07-04","ExactCIdiff","Inductive Confidence Intervals for the difference between two
proportions"
"9096","2013-07-04","LDcorSV","Linkage disequilibrium corrected by the structure and the
relatedness"
"9097","2013-07-03","SNPtools","Accessing, subsetting and plotting mouse SNPs"
"9098","2013-07-02","clusterGenomics","Identifying clusters in genomics data by recursive partitioning"
"9099","2013-07-02","flexclust","Flexible Cluster Algorithms"
"9100","2013-07-02","retimes","Reaction Time Analysis"
"9101","2013-07-01","DTK","Dunnett-Tukey-Kramer Pairwise Multiple Comparison Test Adjusted
for Unequal Variances and Unequal Sample Sizes"
"9102","2013-07-01","pathClass","Classification using biological pathways as prior knowledge"
"9103","2013-06-30","AlleleRetain","Allele Retention, Inbreeding, and Demography"
"9104","2013-06-28","FField","Force field simulation for a set of points"
"9105","2013-06-28","FisherEM","The Fisher-EM algorithm"
"9106","2013-06-28","loglognorm","Double log normal distribution functions"
"9107","2013-06-28","r2dRue","2d Rain Use Efficience model"
"9108","2013-06-27","b6e6rl","Adaptive differential evolution, b6e6rl variant"
"9109","2013-06-27","itree","Tools for classification and regression trees, with an emphasis
on interpretability"
"9110","2013-06-27","PCICt","Implementation of POSIXct work-alike for 365 and 360 day
calendars"
"9111","2013-06-26","rv","Simulation-based random variable objects"
"9112","2013-06-25","LICurvature","Sensitivity Analysis for Case Weight in Normal Linear Regression"
"9113","2013-06-24","fArma","ARMA Time Series Modelling"
"9114","2013-06-24","fAsianOptions","EBM and Asian Option Valuation"
"9115","2013-06-24","fNonlinear","Nonlinear and Chaotic Time Series Modelling"
"9116","2013-06-24","fUnitRoots","Trends and Unit Roots"
"9117","2013-06-24","tsModel","Time Series Modeling for Air Pollution and Health"
"9118","2013-06-23","crrSC","Competing risks regression for Stratified and Clustered data"
"9119","2013-06-21","ArrayBin","Binarization of numeric data arrays"
"9120","2013-06-19","gwrr","Fits geographically weighted regression models with diagnostic
tools"
"9121","2013-06-19","MConjoint","Conjoint Analysis through Averaging of Multiple Analyses"
"9122","2013-06-19","RSiena","Siena - Simulation Investigation for Empirical Network Analysis"
"9123","2013-06-19","SmithWilsonYieldCurve","Smith-Wilson Yield Curve Construction"
"9124","2013-06-18","aods3","Analysis of Overdispersed Data using S3 methods"
"9125","2013-06-18","glmlep","Fit GLM with LEP-based penalized maximum likelihood"
"9126","2013-06-18","rsgcc","Gini methodology-based correlation and clustering analysis of
microarray and RNA-Seq gene expression data"
"9127","2013-06-18","ZeBook","ZeBook Working with dynamic models for agriculture and
environment"
"9128","2013-06-17","Bolstad2","Bolstad functions"
"9129","2013-06-17","MCPerm","A Monte Carlo permutation method for multiple test correlation"
"9130","2013-06-17","twiddler","Interactive manipulation of R expressions"
"9131","2013-06-16","JointRegBC","Joint Modelling of Mixed Correlated Binary and Continuous
Responses : A Latent Variable Approach"
"9132","2013-06-16","nsga2R","Elitist Non-dominated Sorting Genetic Algorithm based on R"
"9133","2013-06-15","MExPosition","Multi-table ExPosition"
"9134","2013-06-13","depthTools","Depth Tools Package"
"9135","2013-06-13","govStatJPN","functions to get public survey data in Japan"
"9136","2013-06-13","PDSCE","Positive definite sparse covariance estimators"
"9137","2013-06-13","RcmdrPlugin.depthTools","R commander Depth Tools Plug-In"
"9138","2013-06-12","SoDA","Functions and Examples for ""Software for Data Analysis"""
"9139","2013-06-11","ISLR","Data for An Introduction to Statistical Learning with
Applications in R"
"9140","2013-06-11","tbdiag","Functions for tuberculosis diagnostics research"
"9141","2013-06-10","cabootcrs","Bootstrap Confidence Regions for Correspondence Analysis"
"9142","2013-06-10","covLCA","Latent Class Models with Covariate Effects on Underlying and
Measured Variables"
"9143","2013-06-10","sparktex","Generate LaTeX sparklines in R"
"9144","2013-06-09","MNP","R Package for Fitting the Multinomial Probit Model"
"9145","2013-06-08","lshorth","The Length of the Shorth"
"9146","2013-06-08","pbs","Periodic B Splines"
"9147","2013-06-06","IUPS","Incorporating Uncertainties in Propensity Scores"
"9148","2013-06-06","LVMMCOR","A Latent Variable Model for Mixed Continuous and Ordinal
Responses"
"9149","2013-06-05","batch","Batching Routines in Parallel and Passing Command-Line Arguments
to R"
"9150","2013-06-04","FGalgorithm","Flury and Gautschi algorithms"
"9151","2013-06-04","mopsocd","MOPSOCD: Multi-objective Particle Swarm Optimization with
Crowding Distance"
"9152","2013-06-04","NPMVCP","Nonparametric Multivariate Change Point Model"
"9153","2013-06-04","RSADBE","Data related to the book ""R Statistical Application Development
by Example"""
"9154","2013-06-03","ahaz","Regularization for semiparametric additive hazards regression"
"9155","2013-06-03","l2boost","l2boost - Friedman's boosting algorithm for regularized linear
regression"
"9156","2013-06-03","nlts","(non)linear time series analysis"
"9157","2013-06-03","RobustRankAggreg","Methods for robust rank aggregation"
"9158","2013-06-03","TrialSize","R functions in Chapter 3,4,6,7,9,10,11,12,14,15"
"9159","2013-05-31","protoclass","Interpretable classification with prototypes"
"9160","2013-05-30","metamisc","Diagnostic and prognostic meta analysis (metamisc)"
"9161","2013-05-29","OneTwoSamples","Deal with one and two (normal) samples"
"9162","2013-05-28","CoinMinD","Simultaneous Confidence Interval for Multinomial Proportion"
"9163","2013-05-28","DTMCPack","Suite of functions related to discrete-time discrete-state
Markov Chains"
"9164","2013-05-28","fitTetra","fitTetra is an R package for assigning tetraploid genotype
scores"
"9165","2013-05-28","RVtests","Rare Variant Tests"
"9166","2013-05-27","compareODM","comparison of medical forms in CDISC ODM format"
"9167","2013-05-26","ggROC","package for roc curve plot with ggplot2"
"9168","2013-05-26","McSpatial","Nonparametric spatial data analysis"
"9169","2013-05-25","profdpm","Profile Dirichlet Process Mixtures"
"9170","2013-05-24","BSquare","Bayesian Simultaneous Quantile Regression"
"9171","2013-05-24","lbiassurv","Length-biased correction to survival curve estimation"
"9172","2013-05-23","InferenceSMR","Inference about the standardized mortality ratio when evaluating
the effect of a screening program on survival"
"9173","2013-05-23","SODC","Optimal Discriminant Clustering(ODC) and Sparse Optimal
Discriminant Clustering(SODC)"
"9174","2013-05-22","cyphid","Cycle and Phase Identification for mastication data"
"9175","2013-05-22","parallelize.dynamic","Automate parallelization of function calls by means of dynamic
code analysis"
"9176","2013-05-22","trueskill","Implementation the TrueSkill algorithm in R"
"9177","2013-05-21","fastICA","FastICA Algorithms to perform ICA and Projection Pursuit"
"9178","2013-05-20","pom","POM - Patch Occupancy Models"
"9179","2013-05-19","pnmtrem","Probit-Normal Marginalized Transition Random Effects Models"
"9180","2013-05-19","probsvm","probsvm: Class probability estimation for Support Vector
Machines"
"9181","2013-05-18","CfEstimateQuantiles","Estimate quantiles using any order Cornish-Fisher expansion"
"9182","2013-05-18","SMFI5","R functions and data from Chapter 5 of 'Statistical Methods for
Financial Engineering'"
"9183","2013-05-17","CDLasso","Coordinate Descent Algorithms for Lasso Penalized L1, L2, and
Logistic Regression"
"9184","2013-05-16","biglm","bounded memory linear and generalized linear models"
"9185","2013-05-16","grnn","General regression neural network"
"9186","2013-05-16","PurBayes","Bayesian Estimation of Tumor Purity and Clonality"
"9187","2013-05-15","Nozzle.R1","Nozzle Reports"
"9188","2013-05-15","RDSTK","An R wrapper for the Data Science Toolkit API"
"9189","2013-05-14","sos4R","An R client for the OGC Sensor Observation Service"
"9190","2013-05-13","csSAM","csSAM - cell-specific Significance Analysis of Microarrays"
"9191","2013-05-13","hgam","High-dimensional Additive Modelling"
"9192","2013-05-13","OpenMPController","Control number of OpenMP threads dynamically"
"9193","2013-05-11","ergmharris","Local Health Department network data set"
"9194","2013-05-10","ArDec","Time series autoregressive-based decomposition"
"9195","2013-05-10","covRobust","Robust Covariance Estimation via Nearest Neighbor Cleaning"
"9196","2013-05-10","CoxBoost","Cox models by likelihood based boosting for a single survival
endpoint or competing risks"
"9197","2013-05-10","GAMBoost","Generalized linear and additive models by likelihood based
boosting"
"9198","2013-05-09","NHEMOtree","Non-hierarchical evolutionary multi-objective tree learner to
perform cost-sensitive classification"
"9199","2013-05-09","timeline","Timelines for a Grammar of Graphics"
"9200","2013-05-09","wpp2010","World Population Prospects 2010"
"9201","2013-05-08","eventstudies","Event study and extreme event analysis"
"9202","2013-05-08","lisrelToR","Import output from LISREL into R"
"9203","2013-05-07","corrsieve","CorrSieve"
"9204","2013-05-07","ExpDes","Experimental Designs package"
"9205","2013-05-07","ExpDes.pt","Pacote Experimental Designs (Portuguese)"
"9206","2013-05-07","InteractiveIGraph","interactive network analysis and visualization"
"9207","2013-05-07","pnn","Probabilistic neural networks"
"9208","2013-05-06","GibbsACOV","Gibbs Sampler for One-Way Mixed-Effects ANOVA and ANCOVA Models"
"9209","2013-05-06","simex","SIMEX- and MCSIMEX-Algorithm for measurement error models"
"9210","2013-05-04","HydroMe","R codes for estimating water retention and infiltration model
parameters using experimental data"
"9211","2013-05-03","bnpmr","Bayesian monotonic nonparametric regression"
"9212","2013-05-03","diffdepprop","Calculates Confidence Intervals for two Dependent Proportions"
"9213","2013-05-03","iteRates","Parametric rate comparison"
"9214","2013-05-03","mixsep","Forensic Genetics DNA Mixture Separation"
"9215","2013-05-02","RAP","Reversal Association Pattern"
"9216","2013-05-01","RnavGraphImageData","Some image data used in the RnavGraph package demos"
"9217","2013-04-30","MAMA","Meta-Analysis of MicroArray"
"9218","2013-04-29","tseriesChaos","Analysis of nonlinear time series"
"9219","2013-04-28","whisker","{{mustache}} for R, logicless templating"
"9220","2013-04-27","MicroStrategyR","MicroStrategyR Package"
"9221","2013-04-26","FuzzyToolkitUoN","Type 1 Fuzzy Logic Toolkit"
"9222","2013-04-25","dbEmpLikeNorm","Test for joint assessment of normality"
"9223","2013-04-25","hsmm","Hidden Semi Markov Models"
"9224","2013-04-25","princurve","Fits a Principal Curve in Arbitrary Dimension"
"9225","2013-04-25","sendplot","Tool for sending interactive plots with tool-tip content"
"9226","2013-04-25","SpherWave","Spherical Wavelets and SW-based Spatially Adaptive Methods"
"9227","2013-04-24","DetSel","A computer program to detect markers responding to selection"
"9228","2013-04-24","dirmult","Estimation in Dirichlet-Multinomial distribution"
